generation,fish,shark
1825,15098,2049
1826,15049,2048
1827,15024,2047
1828,14995,2045
1829,14946,2043
1830,14927,2042
1831,14914,2042
1832,14877,2041
1833,14861,2040
1834,14843,2039
1835,14821,2037
1836,14802,2036
1837,14795,2035
1838,14771,2034
1839,14759,2033
1840,14759,2031
1841,14743,2030
1842,14746,2028
1843,14746,2027
1844,14751,2025
1845,14756,2023
1846,14756,2020
1847,14761,2017
1848,14774,2014
1849,14791,2009
1850,14799,1951
1851,14821,1924
1852,14831,1892
1853,14837,1857
1854,14853,1811
1855,14874,1762
1856,14879,1712
1857,14904,1663
1858,14940,1612
1859,14958,1572
1860,14993,1534
1861,15038,1499
1862,15074,1466
1863,15137,1436
1864,15208,1406
1865,15261,1384
1866,15318,1359
1867,15392,1336
1868,15468,1320
1869,15543,1303
1870,15628,1287
1871,15716,1272
1872,15799,1260
1873,15891,1248
1874,15998,1233
1875,16088,1221
1876,16181,1210
1877,16286,1199
1878,16399,1190
1879,16519,1183
1880,16628,1175
1881,16750,1167
1882,16887,1161
1883,16999,1154
1884,17141,1148
1885,17274,1142
1886,17390,1136
1887,17526,1131
1888,17666,1126
1889,17801,1123
1890,17926,1119
1891,18071,1115
1892,18215,1111
1893,18355,1108
1894,18508,1105
1895,18649,1102
1896,18794,1099
1897,18929,1097
1898,19072,1094
1899,19210,1090
1900,18940,2176
1901,18251,2173
1902,17703,2169
1903,17261,2167
1904,16882,2164
1905,16530,2161
1906,16215,2159
1907,15992,2157
1908,15771,2155
1909,15583,2152
1910,15432,2150
1911,15297,2147
1912,15176,2145
1913,15073,2144
1914,14981,2141
1915,14900,2139
1916,14832,2137
1917,14788,2135
1918,14734,2132
1919,14690,2130
1920,14654,2128
1921,14613,2127
1922,14579,2125
1923,14557,2123
1924,14525,2122
1925,14498,2121
1926,14477,2119
1927,14467,2118
1928,14436,2116
1929,14427,2114
1930,14414,2113
1931,14398,2111
1932,14396,2110
1933,14396,2108
1934,14381,2107
1935,14378,2105
1936,14390,2103
1937,14372,2101
1938,14394,2099
1939,14412,2097
1940,14403,2094
1941,14403,2093
1942,14425,2091
1943,14418,2089
1944,14419,2086
1945,14437,2083
1946,14423,2080
1947,14436,2076
1948,14456,2071
1949,14458,2064
1950,14466,1983
1951,14495,1954
1952,14503,1920
1953,14513,1882
1954,14544,1838
1955,14584,1791
1956,14613,1741
1957,14662,1696
1958,14693,1658
1959,14742,1623
1960,14811,1589
1961,14851,1558
1962,14909,1528
1963,14988,1504
1964,15044,1480
1965,15112,1461
1966,15205,1443
1967,15265,1423
1968,15348,1406
1969,15451,1390
1970,15539,1371
1971,15651,1357
1972,15766,1345
1973,15877,1333
1974,15995,1322
1975,16118,1312
1976,16231,1302
1977,16368,1293
1978,16514,1286
1979,16646,1280
1980,16799,1275
1981,16951,1268
1982,17084,1262
1983,17225,1255
1984,17373,1250
1985,17517,1244
1986,17647,1240
1987,17815,1236
1988,17968,1231
1989,18104,1228
1990,18257,1223
1991,18417,1220
1992,18559,1217
1993,18707,1215
1994,18861,1212
1995,19000,1209
1996,19141,1205
1997,19288,1204
1998,19428,1201
1999,19571,1199
2000,19226,2394
2001,18401,2392
2002,17767,2390
2003,17248,2388
2004,16781,2387
2005,16357,2386
2006,16004,2384
2007,15687,2383
2008,15381,2382
2009,15147,2381
2010,14949,2380
2011,14756,2379
2012,14593,2378
2013,14465,2377
2014,14327,2375
2015,14204,2374
2016,14109,2373
2017,14014,2372
2018,13928,2370
2019,13859,2369
2020,13780,2368
2021,13714,2366
2022,13665,2365
2023,13619,2363
2024,13570,2361
2025,13531,2359
2026,13492,2357
2027,13468,2356
2028,13444,2355
2029,13407,2353
2030,13397,2351
2031,13368,2350
2032,13336,2348
2033,13299,2346
2034,13290,2343
2035,13263,2342
2036,13242,2339
2037,13241,2337
2038,13230,2335
2039,13214,2334
2040,13213,2332
2041,13211,2330
2042,13198,2328
2043,13199,2326
2044,13201,2323
2045,13195,2320
2046,13200,2316
2047,13219,2311
2048,13226,2306
2049,13222,2301
2050,13236,2221
2051,13246,2192
2052,13258,2156
2053,13277,2116
2054,13287,2076
2055,13326,2033
2056,13359,1988
2057,13385,1942
2058,13433,1894
2059,13487,1854
2060,13523,1811
2061,13590,1773
2062,13658,1742
2063,13720,1713
2064,13791,1687
2065,13870,1662
2066,13952,1638
2067,14057,1618
2068,14149,1597
2069,14229,1580
2070,14342,1562
2071,14452,1548
2072,14552,1535
2073,14666,1523
2074,14781,1510
2075,14891,1499
2076,15029,1489
2077,15172,1480
2078,15293,1473
2079,15435,1463
2080,15585,1455
2081,15707,1447
2082,15841,1440
2083,15999,1432
2084,16132,1425
2085,16290,1418
2086,16452,1411
2087,16582,1406
2088,16736,1400
2089,16901,1393
2090,17046,1389
2091,17209,1384
2092,17368,1378
2093,17521,1372
2094,17670,1367
2095,17820,1362
2096,17971,1358
2097,18137,1353
2098,18287,1350
2099,18442,1346
2100,18072,2684
2101,17132,2681
2102,16391,2678
2103,15777,2676
2104,15217,2673
2105,14723,2670
2106,14306,2667
2107,13945,2665
2108,13630,2663
2109,13378,2661
2110,13147,2659
2111,12949,2657
2112,12780,2655
2113,12636,2653
2114,12507,2651
2115,12397,2649
2116,12282,2646
2117,12188,2645
2118,12124,2642
2119,12040,2640
2120,11976,2638
2121,11908,2635
2122,11844,2632
2123,11789,2630
2124,11745,2628
2125,11693,2626
2126,11659,2624
2127,11611,2622
2128,11580,2621
2129,11559,2619
2130,11530,2617
2131,11500,2615
2132,11478,2614
2133,11450,2612
2134,11424,2610
2135,11409,2609
2136,11390,2606
2137,11374,2605
2138,11362,2603
2139,11348,2602
2140,11325,2601
2141,11311,2598
2142,11315,2596
2143,11306,2594
2144,11300,2591
2145,11297,2588
2146,11286,2585
2147,11293,2582
2148,11300,2578
2149,11288,2574
2150,11293,2495
2151,11298,2465
2152,11303,2427
2153,11314,2380
2154,11333,2332
2155,11352,2276
2156,11372,2211
2157,11389,2148
2158,11438,2088
2159,11485,2027
2160,11523,1966
2161,11573,1906
2162,11655,1856
2163,11700,1813
2164,11773,1772
2165,11843,1737
2166,11920,1702
2167,12017,1671
2168,12103,1644
2169,12189,1616
2170,12291,1592
2171,12391,1571
2172,12500,1550
2173,12617,1532
2174,12721,1511
2175,12832,1494
2176,12943,1477
2177,13061,1463
2178,13180,1449
2179,13320,1435
2180,13444,1423
2181,13589,1412
2182,13740,1401
2183,13884,1390
2184,14039,1378
2185,14215,1370
2186,14370,1359
2187,14530,1352
2188,14709,1344
2189,14876,1336
2190,15042,1327
2191,15224,1318
2192,15393,1311
2193,15557,1304
2194,15745,1296
2195,15926,1291
2196,16089,1286
2197,16284,1279
2198,16463,1273
2199,16628,1268
2200,16371,2525
2201,15629,2520
2202,15087,2515
2203,14639,2510
2204,14230,2505
2205,13898,2501
2206,13619,2498
2207,13380,2494
2208,13176,2491
2209,13014,2488
2210,12867,2484
2211,12733,2481
2212,12625,2479
2213,12558,2475
2214,12491,2473
2215,12430,2471
2216,12402,2469
2217,12367,2468
2218,12349,2466
2219,12325,2464
2220,12306,2461
2221,12290,2459
2222,12285,2457
2223,12282,2454
2224,12282,2451
2225,12282,2448
2226,12299,2445
2227,12311,2442
2228,12322,2439
2229,12350,2436
2230,12369,2434
2231,12384,2431
2232,12416,2428
2233,12449,2425
2234,12483,2421
2235,12523,2419
2236,12561,2416
2237,12597,2413
2238,12630,2411
2239,12656,2407
2240,12692,2404
2241,12729,2400
2242,12746,2397
2243,12783,2394
2244,12812,2390
2245,12845,2386
2246,12889,2382
2247,12916,2375
2248,12941,2369
2249,12980,2361
2250,13001,2245
2251,13039,2209
2252,13080,2173
2253,13125,2133
2254,13170,2090
2255,13213,2047
2256,13260,2005
2257,13315,1961
2258,13366,1917
2259,13414,1879
2260,13482,1845
2261,13550,1811
2262,13625,1783
2263,13727,1758
2264,13804,1735
2265,13893,1714
2266,14010,1698
2267,14101,1681
2268,14215,1666
2269,14328,1651
2270,14447,1639
2271,14577,1626
2272,14708,1614
2273,14841,1604
2274,14970,1592
2275,15130,1582
2276,15260,1573
2277,15405,1562
2278,15574,1554
2279,15711,1546
2280,15871,1538
2281,16056,1530
2282,16207,1521
2283,16357,1516
2284,16550,1509
2285,16716,1503
2286,16864,1498
2287,17038,1493
2288,17213,1489
2289,17366,1484
2290,17543,1478
2291,17702,1474
2292,17862,1469
2293,18040,1465
2294,18189,1462
2295,18335,1459
2296,18478,1455
2297,18616,1451
2298,18767,1447
2299,18929,1444
2300,18457,2880
2301,17455,2876
2302,16695,2873
2303,16033,2870
2304,15467,2868
2305,14966,2866
2306,14540,2865
2307,14166,2862
2308,13828,2860
2309,13531,2858
2310,13274,2856
2311,13053,2854
2312,12842,2851
2313,12665,2849
2314,12482,2847
2315,12316,2845
2316,12185,2843
2317,12047,2841
2318,11927,2840
2319,11809,2838
2320,11715,2837
2321,11628,2835
2322,11528,2833
2323,11448,2832
2324,11383,2830
2325,11290,2827
2326,11243,2825
2327,11185,2822
2328,11126,2820
2329,11080,2818
2330,11025,2816
2331,10984,2814
2332,10955,2812
2333,10933,2811
2334,10909,2809
2335,10889,2807
2336,10874,2806
2337,10856,2804
2338,10851,2802
2339,10832,2800
2340,10818,2797
2341,10794,2794
2342,10779,2792
2343,10767,2790
2344,10763,2787
2345,10753,2784
2346,10744,2781
2347,10735,2777
2348,10727,2772
2349,10739,2766
2350,10735,2682
2351,10733,2653
2352,10749,2618
2353,10745,2577
2354,10770,2533
2355,10803,2480
2356,10818,2427
2357,10843,2378
2358,10886,2325
2359,10930,2281
2360,10964,2238
2361,11023,2199
2362,11085,2162
2363,11137,2126
2364,11223,2093
2365,11310,2065
2366,11397,2036
2367,11492,2011
2368,11594,1984
2369,11698,1966
2370,11814,1943
2371,11926,1925
2372,12052,1906
2373,12202,1887
2374,12337,1872
2375,12492,1856
2376,12646,1843
2377,12804,1830
2378,12984,1815
2379,13153,1805
2380,13317,1794
2381,13501,1784
2382,13686,1774
2383,13872,1765
2384,14073,1757
2385,14244,1748
2386,14436,1741
2387,14641,1734
2388,14823,1725
2389,15029,1717
2390,15239,1709
2391,15438,1703
2392,15657,1696
2393,15854,1691
2394,16048,1682
2395,16241,1677
2396,16434,1671
2397,16635,1665
2398,16824,1661
2399,17026,1656
2400,16597,3303
2401,15464,3299
2402,14567,3296
2403,13807,3292
2404,13123,3289
2405,12505,3285
2406,11990,3281
2407,11540,3277
2408,11141,3274
2409,10813,3270
2410,10538,3267
2411,10269,3264
2412,10038,3261
2413,9866,3258
2414,9692,3254
2415,9557,3252
2416,9447,3249
2417,9330,3246
2418,9241,3243
2419,9168,3241
2420,9091,3239
2421,9028,3237
2422,8964,3235
2423,8917,3233
2424,8879,3230
2425,8839,3228
2426,8787,3225
2427,8767,3223
2428,8722,3221
2429,8690,3219
2430,8685,3218
2431,8661,3216
2432,8634,3213
2433,8619,3211
2434,8596,3209
2435,8584,3206
2436,8569,3203
2437,8551,3200
2438,8524,3196
2439,8487,3194
2440,8479,3191
2441,8462,3189
2442,8449,3186
2443,8437,3182
2444,8416,3179
2445,8404,3174
2446,8400,3168
2447,8381,3162
2448,8358,3155
2449,8361,3148
2450,8333,3040
2451,8316,3005
2452,8322,2954
2453,8341,2896
2454,8351,2818
2455,8377,2736
2456,8401,2642
2457,8413,2549
2458,8459,2466
2459,8516,2385
2460,8544,2315
2461,8607,2242
2462,8672,2176
2463,8730,2114
2464,8797,2060
2465,8870,2011
2466,8962,1962
2467,9052,1923
2468,9157,1881
2469,9256,1846
2470,9362,1814
2471,9495,1788
2472,9616,1763
2473,9734,1741
2474,9868,1719
2475,10014,1697
2476,10151,1677
2477,10320,1660
2478,10466,1642
2479,10616,1627
2480,10795,1611
2481,10984,1598
2482,11154,1585
2483,11336,1573
2484,11520,1563
2485,11717,1552
2486,11933,1542
2487,12116,1532
2488,12331,1524
2489,12551,1514
2490,12745,1507
2491,12962,1497
2492,13193,1489
2493,13414,1481
2494,13655,1473
2495,13888,1466
2496,14122,1461
2497,14358,1453
2498,14600,1447
2499,14837,1439
2500,14612,2867
2501,13831,2861
2502,13247,2854
2503,12774,2849
2504,12343,2844
2505,11968,2839
2506,11662,2834
2507,11400,2829
2508,11173,2825
2509,11003,2821
2510,10834,2816
2511,10702,2813
2512,10598,2809
2513,10508,2806
2514,10419,2803
2515,10355,2799
2516,10304,2796
2517,10249,2794
2518,10201,2791
2519,10171,2788
2520,10149,2785
2521,10139,2781
2522,10133,2779
2523,10133,2777
2524,10122,2773
2525,10122,2771
2526,10130,2768
2527,10139,2764
2528,10139,2760
2529,10156,2757
2530,10176,2753
2531,10180,2750
2532,10207,2747
2533,10221,2744
2534,10226,2742
2535,10250,2738
2536,10260,2735
2537,10275,2732
2538,10301,2728
2539,10289,2725
2540,10325,2722
2541,10362,2718
2542,10362,2715
2543,10394,2711
2544,10413,2707
2545,10412,2704
2546,10450,2699
2547,10488,2692
2548,10499,2686
2549,10543,2677
2550,10581,2552
2551,10624,2514
2552,10685,2472
2553,10736,2423
2554,10779,2367
2555,10844,2312
2556,10919,2255
2557,10980,2204
2558,11070,2153
2559,11163,2103
2560,11232,2056
2561,11326,2014
2562,11425,1978
2563,11525,1943
2564,11652,1910
2565,11775,1881
2566,11868,1857
2567,11989,1833
2568,12125,1812
2569,12232,1791
2570,12365,1773
2571,12522,1758
2572,12671,1745
2573,12812,1731
2574,12975,1719
2575,13131,1707
2576,13300,1696
2577,13473,1687
2578,13627,1677
2579,13796,1667
2580,13961,1658
2581,14115,1650
2582,14296,1644
2583,14471,1638
2584,14644,1631
2585,14827,1624
2586,15022,1618
2587,15183,1614
2588,15361,1607
2589,15544,1601
2590,15710,1596
2591,15882,1591
2592,16072,1587
2593,16222,1581
2594,16402,1577
2595,16593,1572
2596,16757,1569
2597,16909,1566
2598,17087,1562
2599,17259,1559
2600,16853,3112
2601,15860,3108
2602,15093,3104
2603,14447,3101
2604,13884,3098
2605,13374,3095
2606,12917,3091
2607,12544,3089
2608,12212,3086
2609,11894,3082
2610,11668,3079
2611,11465,3075
2612,11258,3072
2613,11112,3070
2614,10999,3068
2615,10858,3064
2616,10753,3061
2617,10672,3058
2618,10569,3055
2619,10507,3053
2620,10446,3050
2621,10364,3047
2622,10326,3044
2623,10283,3041
2624,10238,3038
2625,10212,3035
2626,10182,3033
2627,10151,3029
2628,10142,3026
2629,10112,3023
2630,10092,3019
2631,10083,3016
2632,10076,3012
2633,10072,3009
2634,10071,3006
2635,10070,3003
2636,10058,3000
2637,10051,2996
2638,10045,2994
2639,10042,2991
2640,10056,2988
2641,10060,2983
2642,10063,2979
2643,10071,2974
2644,10073,2968
2645,10085,2963
2646,10082,2957
2647,10090,2950
2648,10102,2942
2649,10102,2933
2650,10102,2789
2651,10123,2744
2652,10133,2697
2653,10152,2637
2654,10185,2564
2655,10211,2496
2656,10244,2424
2657,10310,2346
2658,10359,2268
2659,10410,2199
2660,10483,2132
2661,10547,2075
2662,10605,2021
2663,10701,1973
2664,10786,1927
2665,10862,1884
2666,10980,1843
2667,11087,1806
2668,11176,1776
2669,11301,1747
2670,11410,1719
2671,11511,1694
2672,11643,1673
2673,11766,1650
2674,11879,1630
2675,12032,1613
2676,12179,1596
2677,12298,1578
2678,12450,1561
2679,12604,1548
2680,12745,1532
2681,12906,1518
2682,13066,1504
2683,13228,1491
2684,13398,1480
2685,13562,1467
2686,13734,1458
2687,13917,1447
2688,14098,1439
2689,14274,1431
2690,14471,1425
2691,14683,1418
2692,14870,1410
2693,15079,1404
2694,15291,1398
2695,15490,1392
2696,15700,1386
2697,15909,1381
2698,16105,1376
2699,16308,1370
2700,16019,2733
2701,15207,2729
2702,14625,2725
2703,14164,2720
2704,13748,2715
2705,13375,2711
2706,13081,2707
2707,12819,2703
2708,12632,2699
2709,12462,2696
2710,12297,2692
2711,12187,2688
2712,12096,2686
2713,12021,2683
2714,11963,2681
2715,11930,2678
2716,11902,2676
2717,11866,2674
2718,11862,2671
2719,11858,2669
2720,11855,2667
2721,11848,2664
2722,11864,2661
2723,11882,2658
2724,11888,2656
2725,11897,2654
2726,11921,2652
2727,11937,2650
2728,11960,2648
2729,11975,2644
2730,11989,2642
2731,12019,2640
2732,12039,2637
2733,12052,2634
2734,12084,2632
2735,12117,2628
2736,12138,2626
2737,12171,2622
2738,12199,2619
2739,12223,2615
2740,12241,2612
2741,12270,2608
2742,12305,2605
2743,12317,2602
2744,12342,2598
2745,12368,2594
2746,12387,2590
2747,12427,2584
2748,12440,2578
2749,12459,2570
2750,12506,2458
2751,12543,2422
2752,12566,2381
2753,12594,2338
2754,12648,2281
2755,12689,2225
2756,12745,2171
2757,12803,2117
2758,12858,2068
2759,12916,2020
2760,12993,1971
2761,13066,1929
2762,13150,1890
2763,13234,1856
2764,13323,1824
2765,13438,1793
2766,13560,1764
2767,13672,1737
2768,13810,1717
2769,13946,1700
2770,14066,1683
2771,14183,1669
2772,14325,1656
2773,14453,1643
2774,14593,1634
2775,14756,1622
2776,14910,1612
2777,15059,1605
2778,15231,1597
2779,15397,1590
2780,15558,1584
2781,15726,1579
2782,15911,1573
2783,16078,1567
2784,16253,1562
2785,16446,1556
2786,16600,1551
2787,16759,1545
2788,16950,1541
2789,17116,1536
2790,17278,1532
2791,17470,1528
2792,17626,1525
2793,17780,1521
2794,17951,1517
2795,18083,1514
2796,18231,1510
2797,18402,1508
2798,18542,1505
2799,18675,1502
2800,18188,3000
2801,17085,2997
2802,16240,2994
2803,15546,2992
2804,14918,2990
2805,14329,2989
2806,13876,2988
2807,13451,2986
2808,13064,2985
2809,12772,2984
2810,12503,2982
2811,12241,2980
2812,12036,2978
2813,11850,2977
2814,11669,2975
2815,11536,2975
2816,11395,2974
2817,11248,2973
2818,11163,2972
2819,11043,2971
2820,10943,2969
2821,10880,2969
2822,10792,2968
2823,10703,2967
2824,10640,2966
2825,10579,2965
2826,10510,2963
2827,10461,2962
2828,10404,2962
2829,10360,2961
2830,10315,2959
2831,10269,2958
2832,10248,2957
2833,10206,2956
2834,10161,2955
2835,10133,2953
2836,10117,2951
2837,10076,2950
2838,10062,2949
2839,10060,2948
2840,10050,2945
2841,10039,2944
2842,10040,2943
2843,10042,2940
2844,10029,2938
2845,10036,2936
2846,10045,2932
2847,10043,2929
2848,10051,2925
2849,10062,2919
2850,10080,2850
2851,10106,2820
2852,10119,2783
2853,10134,2737
2854,10173,2684
2855,10205,2625
2856,10252,2564
2857,10289,2495
2858,10320,2428
2859,10389,2363
2860,10451,2305
2861,10486,2250
2862,10551,2198
2863,10624,2151
2864,10685,2112
2865,10774,2076
2866,10856,2044
2867,10936,2012
2868,11016,1984
2869,11133,1960
2870,11228,1937
2871,11321,1916
2872,11457,1898
2873,11570,1881
2874,11676,1867
2875,11819,1850
2876,11947,1837
2877,12065,1824
2878,12221,1811
2879,12370,1802
2880,12496,1792
2881,12677,1784
2882,12844,1774
2883,12979,1765
2884,13164,1756
2885,13340,1748
2886,13500,1740
2887,13677,1731
2888,13843,1724
2889,14019,1718
2890,14203,1712
2891,14360,1706
2892,14525,1700
2893,14695,1694
2894,14857,1688
2895,15021,1683
2896,15192,1676
2897,15370,1671
2898,15533,1666
2899,15703,1661
2900,15321,3313
2901,14255,3309
2902,13430,3303
2903,12731,3299
2904,12079,3295
2905,11531,3290
2906,11087,3286
2907,10695,3282
2908,10366,3279
2909,10076,3275
2910,9843,3272
2911,9643,3269
2912,9466,3266
2913,9316,3263
2914,9195,3261
2915,9081,3259
2916,8990,3256
2917,8922,3254
2918,8856,3252
2919,8790,3250
2920,8763,3247
2921,8729,3245
2922,8705,3243
2923,8673,3240
2924,8640,3238
2925,8624,3235
2926,8618,3232
2927,8618,3230
2928,8618,3226
2929,8624,3224
2930,8631,3221
2931,8634,3218
2932,8643,3215
2933,8660,3212
2934,8646,3210
2935,8671,3206
2936,8689,3203
2937,8697,3199
2938,8722,3194
2939,8737,3189
2940,8757,3184
2941,8776,3180
2942,8792,3175
2943,8802,3171
2944,8828,3165
2945,8838,3159
2946,8839,3152
2947,8860,3145
2948,8859,3134
2949,8859,3120
2950,8884,2947
2951,8893,2891
2952,8918,2831
2953,8941,2750
2954,8974,2664
2955,9012,2574
2956,9056,2480
2957,9089,2393
2958,9135,2305
2959,9202,2223
2960,9257,2144
2961,9325,2067
2962,9408,2003
2963,9470,1947
2964,9561,1895
2965,9658,1849
2966,9746,1809
2967,9845,1772
2968,9956,1738
2969,10067,1708
2970,10185,1684
2971,10319,1660
2972,10445,1639
2973,10575,1618
2974,10727,1596
2975,10874,1577
2976,11011,1559
2977,11172,1545
2978,11344,1530
2979,11507,1516
2980,11671,1503
2981,11834,1490
2982,12017,1476
2983,12189,1466
2984,12363,1453
2985,12545,1442
2986,12744,1432
2987,12929,1423
2988,13127,1415
2989,13331,1408
2990,13530,1401
2991,13732,1393
2992,13959,1386
2993,14148,1379
2994,14370,1373
2995,14600,1366
2996,14814,1361
2997,15033,1356
2998,15277,1351
2999,15490,1346
3000,15277,2682
3001,14581,2677
3002,14052,2673
3003,13644,2668
3004,13308,2663
3005,12978,2661
3006,12722,2658
3007,12567,2654
3008,12416,2651
3009,12295,2647
3010,12228,2644
3011,12167,2641
3012,12125,2637
3013,12110,2633
3014,12104,2629
3015,12076,2627
3016,12098,2624
3017,12111,2621
3018,12114,2619
3019,12135,2615
3020,12170,2613
3021,12197,2610
3022,12236,2607
3023,12255,2604
3024,12298,2601
3025,12330,2597
3026,12349,2594
3027,12385,2592
3028,12415,2588
3029,12433,2586
3030,12465,2582
3031,12507,2580
3032,12539,2577
3033,12583,2573
3034,12622,2570
3035,12665,2567
3036,12697,2563
3037,12732,2558
3038,12769,2555
3039,12817,2552
3040,12852,2548
3041,12889,2543
3042,12933,2539
3043,12964,2535
3044,12993,2529
3045,13043,2524
3046,13065,2518
3047,13091,2513
3048,13115,2506
3049,13137,2496
3050,13159,2357
3051,13193,2316
3052,13247,2267
3053,13279,2217
3054,13321,2160
3055,13374,2102
3056,13422,2039
3057,13483,1981
3058,13561,1928
3059,13633,1880
3060,13699,1835
3061,13806,1797
3062,13906,1760
3063,13980,1728
3064,14065,1702
3065,14177,1672
3066,14268,1650
3067,14390,1631
3068,14512,1613
3069,14624,1597
3070,14759,1582
3071,14902,1571
3072,15020,1560
3073,15151,1550
3074,15286,1541
3075,15433,1533
3076,15562,1523
3077,15708,1515
3078,15866,1507
3079,16007,1501
3080,16156,1496
3081,16305,1490
3082,16462,1484
3083,16615,1479
3084,16776,1475
3085,16945,1470
3086,17108,1466
3087,17272,1463
3088,17442,1459
3089,17595,1456
3090,17765,1455
3091,17936,1452
3092,18088,1450
3093,18254,1448
3094,18427,1445
3095,18574,1441
3096,18740,1439
3097,18900,1437
3098,19050,1435
3099,19199,1432
3100,18688,2860
3101,17617,2858
3102,16790,2857
3103,16125,2855
3104,15534,2854
3105,15011,2853
3106,14522,2851
3107,14119,2850
3108,13759,2849
3109,13451,2848
3110,13158,2847
3111,12911,2846
3112,12700,2845
3113,12511,2843
3114,12357,2842
3115,12202,2842
3116,12080,2841
3117,11968,2839
3118,11865,2838
3119,11774,2837
3120,11697,2836
3121,11629,2835
3122,11563,2834
3123,11497,2834
3124,11458,2834
3125,11402,2833
3126,11358,2831
3127,11322,2830
3128,11277,2830
3129,11247,2828
3130,11221,2827
3131,11204,2826
3132,11188,2825
3133,11164,2824
3134,11144,2823
3135,11141,2822
3136,11125,2821
3137,11120,2821
3138,11115,2820
3139,11126,2819
3140,11109,2817
3141,11110,2815
3142,11112,2815
3143,11119,2813
3144,11132,2812
3145,11153,2810
3146,11170,2809
3147,11180,2806
3148,11207,2802
3149,11226,2799
3150,11240,2745
3151,11272,2721
3152,11311,2687
3153,11337,2643
3154,11395,2598
3155,11426,2547
3156,11456,2487
3157,11519,2428
3158,11580,2369
3159,11617,2310
3160,11692,2257
3161,11764,2202
3162,11815,2156
3163,11889,2108
3164,11958,2067
3165,12027,2028
3166,12116,1995
3167,12209,1964
3168,12298,1939
3169,12405,1915
3170,12522,1896
3171,12623,1876
3172,12739,1857
3173,12868,1839
3174,12997,1825
3175,13144,1810
3176,13270,1796
3177,13386,1783
3178,13553,1772
3179,13689,1761
3180,13815,1754
3181,13984,1744
3182,14151,1736
3183,14278,1728
3184,14446,1720
3185,14598,1713
3186,14745,1705
3187,14938,1700
3188,15103,1694
3189,15246,1689
3190,15432,1683
3191,15600,1678
3192,15755,1673
3193,15935,1670
3194,16103,1666
3195,16258,1663
3196,16430,1658
3197,16579,1655
3198,16739,1651
3199,16913,1648
3200,16433,3290
3201,15249,3286
3202,14332,3283
3203,13556,3281
3204,12840,3278
3205,12204,3276
3206,11671,3274
3207,11207,3271
3208,10825,3268
3209,10500,3265
3210,10232,3263
3211,10002,3262
3212,9782,3260
3213,9605,3257
3214,9444,3254
3215,9314,3252
3216,9217,3249
3217,9125,3247
3218,9043,3245
3219,8966,3243
3220,8916,3241
3221,8866,3239
3222,8828,3237
3223,8799,3235
3224,8743,3233
3225,8710,3230
3226,8694,3229
3227,8675,3227
3228,8645,3224
3229,8617,3223
3230,8599,3221
3231,8553,3218
3232,8541,3217
3233,8528,3215
3234,8504,3213
3235,8482,3211
3236,8469,3209
3237,8458,3205
3238,8441,3201
3239,8439,3199
3240,8430,3194
3241,8424,3191
3242,8425,3186
3243,8428,3182
3244,8442,3178
3245,8447,3174
3246,8457,3167
3247,8475,3161
3248,8487,3154
3249,8500,3146
3250,8515,3018
3251,8536,2978
3252,8564,2928
3253,8585,2862
3254,8616,2781
3255,8660,2687
3256,8696,2596
3257,8746,2496
3258,8796,2403
3259,8840,2316
3260,8903,2237
3261,8967,2158
3262,9029,2082
3263,9118,2017
3264,9189,1956
3265,9260,1902
3266,9360,1860
3267,9464,1818
3268,9551,1776
3269,9662,1742
3270,9782,1712
3271,9905,1685
3272,10043,1660
3273,10172,1639
3274,10307,1619
3275,10452,1602
3276,10590,1585
3277,10739,1569
3278,10900,1555
3279,11068,1541
3280,11220,1526
3281,11400,1513
3282,11584,1500
3283,11759,1488
3284,11941,1477
3285,12135,1466
3286,12325,1455
3287,12532,1443
3288,12733,1431
3289,12936,1421
3290,13138,1411
3291,13351,1401
3292,13545,1394
3293,13739,1385
3294,13963,1379
3295,14152,1371
3296,14356,1365
3297,14582,1358
3298,14796,1351
3299,15002,1346
3300,14777,2677
3301,14025,2672
3302,13448,2666
3303,13014,2661
3304,12620,2656
3305,12275,2650
3306,12005,2645
3307,11761,2640
3308,11549,2637
3309,11406,2633
3310,11296,2629
3311,11204,2626
3312,11144,2623
3313,11087,2618
3314,11050,2614
3315,11026,2610
3316,10999,2607
3317,10987,2605
3318,11008,2603
3319,10995,2599
3320,11005,2596
3321,11050,2593
3322,11053,2589
3323,11075,2586
3324,11114,2583
3325,11115,2580
3326,11135,2577
3327,11183,2574
3328,11199,2571
3329,11224,2568
3330,11270,2565
3331,11310,2563
3332,11349,2560
3333,11389,2557
3334,11407,2555
3335,11455,2553
3336,11489,2551
3337,11525,2549
3338,11582,2546
3339,11627,2543
3340,11666,2541
3341,11705,2539
3342,11753,2536
3343,11777,2532
3344,11794,2529
3345,11848,2525
3346,11886,2520
3347,11916,2514
3348,11967,2507
3349,12012,2501
3350,12059,2386
3351,12121,2356
3352,12184,2317
3353,12250,2274
3354,12322,2225
3355,12413,2173
3356,12486,2113
3357,12563,2056
3358,12655,1998
3359,12739,1944
3360,12823,1900
3361,12921,1861
3362,13020,1825
3363,13108,1794
3364,13220,1766
3365,13331,1740
3366,13440,1716
3367,13537,1692
3368,13672,1673
3369,13779,1655
3370,13888,1636
3371,14026,1621
3372,14149,1605
3373,14261,1591
3374,14400,1580
3375,14544,1565
3376,14671,1554
3377,14819,1542
3378,14973,1531
